id,paintjobFamilies,weaponIds,spriteMap
diableavionics_sunrise_nocturne,sunrise,diableavionics_nocturne,"graphics/da/weapons/diableavionics_nocturne_turret_base.png -> graphics/sunrise/weapons/diableavionics_nocturne_turret_base.png, graphics/da/weapons/diableavionics_nocturne_turretglow_base.png -> graphics/sunrise/weapons/diableavionics_nocturne_turretglow_base.png, graphics/da/weapons/diableavionics_nocturne_hardpoint_base.png -> graphics/sunrise/weapons/diableavionics_nocturne_hardpoint_base.png, graphics/da/weapons/diableavionics_nocturne_hardpointglow_base.png -> graphics/sunrise/weapons/diableavionics_nocturne_hardpointglow_base.png"
diableavionics_dra_opfergv,DRA,diableavionics_opfergv,"graphics/da/weapons/opfer/diableavionics_opfergvT_00.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvT_00.png, graphics/da/weapons/opfer/diableavionics_opfergvT_01.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvT_01.png, graphics/da/weapons/opfer/diableavionics_opfergvT_02.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvT_02.png, graphics/da/weapons/opfer/diableavionics_opfergvT_03.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvT_03.png, graphics/da/weapons/opfer/diableavionics_opfergvH_00.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvH_00.png, graphics/da/weapons/opfer/diableavionics_opfergvH_01.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvH_01.png, graphics/da/weapons/opfer/diableavionics_opfergvH_02.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvH_02.png, graphics/da/weapons/opfer/diableavionics_opfergvH_03.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvH_03.png, graphics/da/weapons/opfer/diableavionics_opfergvT.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvT.png, graphics/da/weapons/opfer/diableavionics_opfergvH.png -> graphics/DRA/weapons/opfer/diableavionics_opfergvH.png"
diableavionics_lilium_opfergv,lilium,diableavionics_opfergv,"graphics/da/weapons/opfer/diableavionics_opfergvT.png -> graphics/lilium/weapons/opfer/diableavionics_opfergvT.png, graphics/da/weapons/opfer/diableavionics_opfergvH.png -> graphics/lilium/weapons/opfer/diableavionics_opfergvH.png"
diableavionics_ornate_opfergv,ornate,diableavionics_opfergv,"graphics/da/weapons/opfer/diableavionics_opfergvT.png -> graphics/ornate/weapons/opfer/diableavionics_opfergvT.png, graphics/da/weapons/opfer/diableavionics_opfergvH.png -> graphics/ornate/weapons/opfer/diableavionics_opfergvH.png"
diableavionics_royalblue_opfergv,royalblue,diableavionics_opfergv,"graphics/da/weapons/opfer/diableavionics_opfergvT.png -> graphics/royalblue/weapons/opfer/diableavionics_opfergvT.png, graphics/da/weapons/opfer/diableavionics_opfergvH.png -> graphics/royalblue/weapons/opfer/diableavionics_opfergvH.png"
diableavionics_snowblast_opfergv,snowblast,diableavionics_opfergv,"graphics/da/weapons/opfer/diableavionics_opfergvT.png -> graphics/snowblast/weapons/opfer/diableavionics_opfergvT.png, graphics/da/weapons/opfer/diableavionics_opfergvH.png -> graphics/snowblast/weapons/opfer/diableavionics_opfergvH.png"
diableavionics_sunrise_opfergv,sunrise,diableavionics_opfergv,"graphics/da/weapons/opfer/diableavionics_opfergvT_00.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvT_00.png, graphics/da/weapons/opfer/diableavionics_opfergvT_01.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvT_01.png, graphics/da/weapons/opfer/diableavionics_opfergvT_02.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvT_02.png, graphics/da/weapons/opfer/diableavionics_opfergvT_03.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvT_03.png, graphics/da/weapons/opfer/diableavionics_opfergvH_00.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvH_00.png, graphics/da/weapons/opfer/diableavionics_opfergvH_01.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvH_01.png, graphics/da/weapons/opfer/diableavionics_opfergvH_02.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvH_02.png, graphics/da/weapons/opfer/diableavionics_opfergvH_03.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvH_03.png, graphics/da/weapons/opfer/diableavionics_opfergvT.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvT.png, graphics/da/weapons/opfer/diableavionics_opfergvH.png -> graphics/sunrise/weapons/opfer/diableavionics_opfergvH.png"
diableavionics_dra_plover,DRA,diableavionics_plover,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/DRA/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/DRA/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_lilium_plover,lilium,diableavionics_plover,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/lilium/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/lilium/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_ornate_plover,ornate,diableavionics_plover,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/ornate/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/ornate/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_royalblue_plover,royalblue,diableavionics_plover,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/royalblue/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/royalblue/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_snowblast_plover,snowblast,diableavionics_plover,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/snowblast/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/snowblast/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_sunrise_plover,sunrise,diableavionics_plover,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/sunrise/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/sunrise/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_dra_plover_fighter,DRA,diableavionics_plover_fighter,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/DRA/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/DRA/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_lilium_plover_fighter,lilium,diableavionics_plover_fighter,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/lilium/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/lilium/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_ornate_plover_fighter,ornate,diableavionics_plover_fighter,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/ornate/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/ornate/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_royalblue_plover_fighter,royalblue,diableavionics_plover_fighter,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/royalblue/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/royalblue/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_snowblast_plover_fighter,snowblast,diableavionics_plover_fighter,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/snowblast/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/snowblast/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_sunrise_plover_fighter,sunrise,diableavionics_plover_fighter,"graphics/da/weapons/diableavionics_plover_turret_base.png -> graphics/sunrise/weapons/diableavionics_plover_turret_base.png, graphics/da/weapons/diableavionics_plover_hardpoint_base.png -> graphics/sunrise/weapons/diableavionics_plover_hardpoint_base.png"
diableavionics_dra_raptor,DRA,diableavionics_raptor,"graphics/da/weapons/diableavionics_raptor_turret_base.png -> graphics/DRA/weapons/diableavionics_raptor_turret_base.png, graphics/da/weapons/diableavionics_raptor_turret_barrel.png -> graphics/DRA/weapons/diableavionics_raptor_turret_barrel.png, graphics/da/weapons/diableavionics_raptor_hardpoint_base.png -> graphics/DRA/weapons/diableavionics_raptor_hardpoint_base.png, graphics/da/weapons/diableavionics_raptor_hardpoint_barrel.png -> graphics/DRA/weapons/diableavionics_raptor_hardpoint_barrel.png"
diableavionics_lilium_raptor,lilium,diableavionics_raptor,"graphics/da/weapons/diableavionics_raptor_turret_base.png -> graphics/lilium/weapons/diableavionics_raptor_turret_base.png, graphics/da/weapons/diableavionics_raptor_hardpoint_base.png -> graphics/lilium/weapons/diableavionics_raptor_hardpoint_base.png"
diableavionics_ornate_raptor,ornate,diableavionics_raptor,"graphics/da/weapons/diableavionics_raptor_turret_base.png -> graphics/ornate/weapons/diableavionics_raptor_turret_base.png, graphics/da/weapons/diableavionics_raptor_hardpoint_base.png -> graphics/ornate/weapons/diableavionics_raptor_hardpoint_base.png"
diableavionics_royalblue_raptor,royalblue,diableavionics_raptor,"graphics/da/weapons/diableavionics_raptor_turret_base.png -> graphics/royalblue/weapons/diableavionics_raptor_turret_base.png, graphics/da/weapons/diableavionics_raptor_hardpoint_base.png -> graphics/royalblue/weapons/diableavionics_raptor_hardpoint_base.png"
diableavionics_snowblast_raptor,snowblast,diableavionics_raptor,"graphics/da/weapons/diableavionics_raptor_turret_base.png -> graphics/snowblast/weapons/diableavionics_raptor_turret_base.png, graphics/da/weapons/diableavionics_raptor_hardpoint_base.png -> graphics/snowblast/weapons/diableavionics_raptor_hardpoint_base.png"
diableavionics_sunrise_raptor,sunrise,diableavionics_raptor,"graphics/da/weapons/diableavionics_raptor_turret_base.png -> graphics/sunrise/weapons/diableavionics_raptor_turret_base.png, graphics/da/weapons/diableavionics_raptor_turret_barrel.png -> graphics/sunrise/weapons/diableavionics_raptor_turret_barrel.png, graphics/da/weapons/diableavionics_raptor_hardpoint_base.png -> graphics/sunrise/weapons/diableavionics_raptor_hardpoint_base.png, graphics/da/weapons/diableavionics_raptor_hardpoint_barrel.png -> graphics/sunrise/weapons/diableavionics_raptor_hardpoint_barrel.png"
diableavionics_dra_ravenhead,DRA,diableavionics_ravenhead,"graphics/da/ships/raven/diableavionics_ravenhead.png -> graphics/DRA/ships/raven/diableavionics_ravenhead.png, graphics/da/ships/raven/diableavionics_ravenhead_glow.png -> graphics/DRA/ships/raven/diableavionics_ravenhead_glow.png"
diableavionics_ornate_ravenhead,ornate,diableavionics_ravenhead,"graphics/da/ships/raven/diableavionics_ravenhead.png -> graphics/ornate/ships/raven/diableavionics_ravenhead.png, graphics/da/ships/raven/diableavionics_ravenhead_glow.png -> graphics/ornate/ships/raven/diableavionics_ravenhead_glow.png"
diableavionics_sunrise_ravenhead,sunrise,diableavionics_ravenhead,"graphics/da/ships/raven/diableavionics_ravenhead.png -> graphics/sunrise/ships/raven/diableavionics_ravenhead.png, graphics/da/ships/raven/diableavionics_ravenhead_glow.png -> graphics/sunrise/ships/raven/diableavionics_ravenhead_glow.png"
diableavionics_dra_ravenleft,DRA,diableavionics_ravenleft,"graphics/da/ships/raven/diableavionics_ravenleftarm.png -> graphics/DRA/ships/raven/diableavionics_ravenleftarm.png, graphics/da/ships/raven/diableavionics_ravenleftbarrel.png -> graphics/DRA/ships/raven/diableavionics_ravenleftbarrel.png"
diableavionics_lilium_ravenleft,lilium,diableavionics_ravenleft,graphics/da/ships/raven/diableavionics_ravenleftarm.png -> graphics/lilium/ships/raven/diableavionics_ravenleftarm.png
diableavionics_ornate_ravenleft,ornate,diableavionics_ravenleft,"graphics/da/ships/raven/diableavionics_ravenleftarm.png -> graphics/ornate/ships/raven/diableavionics_ravenleftarm.png, graphics/da/ships/raven/diableavionics_ravenleftbarrel.png -> graphics/ornate/ships/raven/diableavionics_ravenleftbarrel.png"
diableavionics_royalblue_ravenleft,royalblue,diableavionics_ravenleft,graphics/da/ships/raven/diableavionics_ravenleftarm.png -> graphics/royalblue/ships/raven/diableavionics_ravenleftarm.png
diableavionics_snowblast_ravenleft,snowblast,diableavionics_ravenleft,graphics/da/ships/raven/diableavionics_ravenleftarm.png -> graphics/snowblast/ships/raven/diableavionics_ravenleftarm.png
diableavionics_sunrise_ravenleft,sunrise,diableavionics_ravenleft,"graphics/da/ships/raven/diableavionics_ravenleftarm.png -> graphics/sunrise/ships/raven/diableavionics_ravenleftarm.png, graphics/da/ships/raven/diableavionics_ravenleftbarrel.png -> graphics/sunrise/ships/raven/diableavionics_ravenleftbarrel.png"
diableavionics_dra_ravenright,DRA,diableavionics_ravenright,"graphics/da/ships/raven/diableavionics_ravenrightarm.png -> graphics/DRA/ships/raven/diableavionics_ravenrightarm.png, graphics/da/ships/raven/diableavionics_ravenrightbarrel.png -> graphics/DRA/ships/raven/diableavionics_ravenrightbarrel.png"
diableavionics_lilium_ravenright,lilium,diableavionics_ravenright,graphics/da/ships/raven/diableavionics_ravenrightarm.png -> graphics/lilium/ships/raven/diableavionics_ravenrightarm.png
diableavionics_ornate_ravenright,ornate,diableavionics_ravenright,"graphics/da/ships/raven/diableavionics_ravenrightarm.png -> graphics/ornate/ships/raven/diableavionics_ravenrightarm.png, graphics/da/ships/raven/diableavionics_ravenrightbarrel.png -> graphics/ornate/ships/raven/diableavionics_ravenrightbarrel.png"
diableavionics_royalblue_ravenright,royalblue,diableavionics_ravenright,graphics/da/ships/raven/diableavionics_ravenrightarm.png -> graphics/royalblue/ships/raven/diableavionics_ravenrightarm.png
diableavionics_snowblast_ravenright,snowblast,diableavionics_ravenright,graphics/da/ships/raven/diableavionics_ravenrightarm.png -> graphics/snowblast/ships/raven/diableavionics_ravenrightarm.png
diableavionics_sunrise_ravenright,sunrise,diableavionics_ravenright,"graphics/da/ships/raven/diableavionics_ravenrightarm.png -> graphics/sunrise/ships/raven/diableavionics_ravenrightarm.png, graphics/da/ships/raven/diableavionics_ravenrightbarrel.png -> graphics/sunrise/ships/raven/diableavionics_ravenrightbarrel.png"
diableavionics_dra_recson,DRA,diableavionics_recson,"graphics/da/weapons/diableavionics_recson_turret_base.png -> graphics/DRA/weapons/diableavionics_recson_turret_base.png, graphics/da/weapons/diableavionics_recson_hardpoint_base.png -> graphics/DRA/weapons/diableavionics_recson_hardpoint_base.png, graphics/da/weapons/diableavionics_recson_turret_barrel.png -> graphics/DRA/weapons/diableavionics_recson_turret_barrel.png, graphics/da/weapons/diableavionics_recson_hardpoint_barrel.png -> graphics/DRA/weapons/diableavionics_recson_hardpoint_barrel.png"
diableavionics_sunrise_recson,sunrise,diableavionics_recson,"graphics/da/weapons/diableavionics_recson_turret_base.png -> graphics/sunrise/weapons/diableavionics_recson_turret_base.png, graphics/da/weapons/diableavionics_recson_hardpoint_base.png -> graphics/sunrise/weapons/diableavionics_recson_hardpoint_base.png, graphics/da/weapons/diableavionics_recson_turret_barrel.png -> graphics/sunrise/weapons/diableavionics_recson_turret_barrel.png, graphics/da/weapons/diableavionics_recson_hardpoint_barrel.png -> graphics/sunrise/weapons/diableavionics_recson_hardpoint_barrel.png"
diableavionics_dra_recson2,DRA,diableavionics_recson2,"graphics/da/weapons/diableavionics_recson2_turret_base.png -> graphics/DRA/weapons/diableavionics_recson2_turret_base.png, graphics/da/weapons/diableavionics_recson2_hardpoint_base.png -> graphics/DRA/weapons/diableavionics_recson2_hardpoint_base.png, graphics/da/weapons/diableavionics_recson2_turret_barrel.png -> graphics/DRA/weapons/diableavionics_recson2_turret_barrel.png, graphics/da/weapons/diableavionics_recson2_hardpoint_barrel.png -> graphics/DRA/weapons/diableavionics_recson2_hardpoint_barrel.png"
diableavionics_sunrise_recson2,sunrise,diableavionics_recson2,"graphics/da/weapons/diableavionics_recson2_turret_base.png -> graphics/sunrise/weapons/diableavionics_recson2_turret_base.png, graphics/da/weapons/diableavionics_recson2_hardpoint_base.png -> graphics/sunrise/weapons/diableavionics_recson2_hardpoint_base.png, graphics/da/weapons/diableavionics_recson2_turret_barrel.png -> graphics/sunrise/weapons/diableavionics_recson2_turret_barrel.png, graphics/da/weapons/diableavionics_recson2_hardpoint_barrel.png -> graphics/sunrise/weapons/diableavionics_recson2_hardpoint_barrel.png"
diableavionics_dra_srab,DRA,diableavionics_srab,"graphics/da/weapons/diableavionics_srab_turret_base.png -> graphics/DRA/weapons/diableavionics_srab_turret_base.png, graphics/da/weapons/diableavionics_srab_turret_recoil.png -> graphics/DRA/weapons/diableavionics_srab_turret_recoil.png, graphics/da/weapons/diableavionics_srab_turret_glow.png -> graphics/DRA/weapons/diableavionics_srab_turret_glow.png, graphics/da/weapons/diableavionics_srab_hardpoint_base.png -> graphics/DRA/weapons/diableavionics_srab_hardpoint_base.png, graphics/da/weapons/diableavionics_srab_hardpoint_recoil.png -> graphics/DRA/weapons/diableavionics_srab_hardpoint_recoil.png, graphics/da/weapons/diableavionics_srab_hardpoint_glow.png -> graphics/DRA/weapons/diableavionics_srab_hardpoint_glow.png"
